origin_id	chr	insert_position	LTR	insert_orientation	count	inserted_gene	refseq_id	gene_id	gene_orientation	exon_intron	nearest_gene	nearest_gene_refseq_id	nearest_gene_id	nearest_gene_orientation	nearest_gene_distance	comment	pubmed_id
PT1_Y4.8	chr15	44962777	5LTR	-	2	PATL2	NM_001145112	197135	-	intron7					0		24968937
PT1_Y11.4	chr12	53781431	3LTR	+	1	SP1	NM_138473	6667	+	intron3					0		24968937
PT1_Y11.4	chr12	12874254	5LTR	-	1	CDKN1B	NM_004064	1027	+	exon3;Flag=Last					0		24968937
PT1_Y11.4	chr1	16763964	3LTR	-	1	not found					SPATA21	NM_198546	374955	-	45		24968937
PT1_Y11.4	chr11	73914600	5LTR	+	1	PPME1	NM_016147	51400	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr7	50336516	3LTR	-	1	not found					IKZF1			+	7861		24968937
PT1_Y4.8	chr7	150318109	3LTR	+	2	not found					GIMAP6	NM_024711	474344	-	4354		24968937
PT1_Y11.4	chr1	203771882	3LTR	-	1	ZC3H11A	NM_014827	9877	+	intron3					0		24968937
PT1_Y11.4	chr6	35626433	3LTR	-	1	FKBP5	NM_001145775	2289	-	intron2					0		24968937
PT5_Y14.5	chr14	71455378	3LTR	-	1	PCNX	NM_014982	22990	+	exon7					0		24968937
PT4_Y12.2	chr19	46167990	3LTR	-	1	not found					GIPR			+	3511		24968937
PT1_Y11.4	chr2	54818655	5LTR	-	1	SPTBN1	NM_003128	6711	+	intron2					0		24968937
PT1_Y11.4	chr11	65204226	3LTR	+	1	not found					MascRNA_menRNA			+	8785		24968937
PT3_Y7.2	chr11	118199552	3LTR	-	1	not found					CD3D	NM_000732	915	-	10236		24968937
PT2_Y12.9	chr12	64186554	3LTR	-	1	TMEM5	NM_014254	10329	+	intron3					0		24968937
PT3_Y7.2	chr2	242652039	3LTR	-	1	ING5	NM_032329	84289	+	intron5					0		24968937
PT1_Y0.2	chr1	9755257	3LTR	+	1	PIK3CD	NM_005026	5293	+	intron2					0		24968937
PT1_Y11.4	chr19	36570533	3LTR	-	1	WDR62	NM_001083961	284403	+	intron9					0		24968937
PT3_Y0	chr19	9758727	3LTR	+	2	not found					ZNF562	NM_001130031	54811	-	610		24968937
PT1_Y11.4	chr2	158529917	3LTR	+	1	not found					ACVR1C	NM_001111033	130399	-	44518		24968937
PT1_Y11.4	chr8	33379351	5LTR	-	1	not found					TTI2	NM_025115	80185	-	8648		24968937
PT5_Y14.5	chr2	169947170	3LTR	-	1	DHRS9	NM_005771	10170	+	intron6					0		24968937
PT1_Y4.8	chr10	104391498	3LTR	+	1	SUFU	NM_016169	51684	+	exon12;Flag=Last					0		24968937
PT1_Y11.4	chr17	4222038	5LTR	+	1	UBE2G1	NM_003342	7326	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr4	148852044	3LTR	+	1	ARHGAP10	NM_024605	79658	+	intron13					0		24968937
PT1_Y0.2	chr11	11889607	3LTR	+	1	USP47	NM_017944	55031	+	intron1;Flag=First					0		24968937
PT5_Y14.5	chr4	947514	3LTR	-	1	TMEM175	NM_032326	84286	+	intron8					0		24968937
PT1_Y11.4	chr17	38753629	5LTR	+	2	not found					SMARCE1	NM_003079	6605	-	30346		24968937
PT1_Y0.2	chr2	38884729	3LTR	+	1	not found					GALM	NM_138801	130589	+	8322		24968937
PT1_Y11.4	chr3	196805652	3LTR	-	1	DLG1	NM_001204386	1739	-	intron17					0		24968937
PT1_Y0.2	chr18	13335509	5LTR	+	1	LDLRAD4	NM_181481	753	+	intron2					0		24968937
PT1_Y11.4	chr5	130826440	3LTR	-	1	RAPGEF6	NM_016340	51735	-	intron14					0		24968937
PT1_Y11.4	chr2	128253766	3LTR	-	1	IWS1	NM_017969	55677	-	intron6					0		24968937
PT3_Y7.2	chr2	135046038	5LTR	+	1	MGAT5	NM_002410	4249	+	intron2					0		24968937
PT1_Y11.4	chr17	29593635	5LTR	+	1	NF1	NM_000267	4763	+	intron35					0		24968937
PT4_Y12.2	chr4	36203660	3LTR	+	1	ARAP2	NM_015230	116984	-	intron6					0		24968937
PT1_Y11.4	chr1	229890852	3LTR	-	1	not found					URB2	NM_014777	9816	+	94906		24968937
PT1_Y11.4	chr1	26889261	3LTR	-	2	RPS6KA1	NM_002953	6195	+	intron17					0		24968937
PT1_Y11.4	chr12	92870162	5LTR	+	1	LOC100507616			+	intron1;Flag=SingleI					0		24968937
PT5_Y14.5	chr19	11021283	3LTR	-	1	CARM1	NM_199141	10498	+	intron4					0		24968937
PT5_Y14.5	chr15	90982148	3LTR	+	1	IQGAP1	NM_003870	8826	+	intron5					0		24968937
PT1_Y0.2	chr19	38243623	3LTR	+	1	ZNF573	NM_152360	126231	-	intron7;Flag=Last					0		24968937
PT4_Y12.2	chr10	17463293	3LTR	+	1	ST8SIA6	NM_001004470	338596	-	intron2					0		24968937
PT2_Y12.9	chr15	74851830	3LTR	-	1	ARID3B	NM_006465	10620	+	intron2					0		24968937
PT1_Y11.4	chr5	130686449	5LTR	+	1	CDC42SE2	NM_020240	56990	+	intron2					0		24968937
PT1_Y11.4	chrY	7764649	3LTR	-	1	not found					TTTY12	NR_001551	83867	+	85926		24968937
PT3_Y7.2	chr12	57003625	3LTR	+	1	BAZ2A	NM_013449	11176	-	exon10					0		24968937
PT1_Y11.4	chr8	41856274	5LTR	+	1	KAT6A	NM_006766	7994	-	intron2					0		24968937
PT1_Y11.4	chrX	76645307	3LTR	-	1	not found					FGF16	NM_003868	8823	+	64339		24968937
PT1_Y11.4	chr1	14039577	3LTR	-	1	PRDM2	NM_001135610	7799	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr12	93941574	3LTR	-	1	not found					SOCS2-AS1	NR_038263	144481	-	17829		24968937
PT3_Y7.2	chr11	64493484	3LTR	-	1	not found					RASGRP2	NM_153819	10235	-	898		24968937
PT1_Y11.4	chr4	113175851	3LTR	-	4	AP1AR	NM_018569	55435	+	intron2					0		24968937
PT1_Y11.4	chr6	29986861	3LTR	-	1	ZNRD1-AS1	NR_026751	80862	-	intron5;Flag=Last					0		24968937
PT1_Y11.4	chrY	14340648	5LTR	-	1	not found					GYG2P1	NR_033667		-	177266		24968937
PT1_Y0.2	chr11	108026849	5LTR	-	1	not found					NPAT	NM_002519	4863	-	1269		24968937
PT1_Y11.4	chr16	708572	3LTR	-	1	WDR90	NM_145294	197335	+	exon23					0		24968937
PT1_Y11.4	chr16	67098530	3LTR	+	1	CBFB	NM_001755	865	+	intron3					0		24968937
PT1_Y0.2	chr20	57822203	3LTR	+	1	ZNF831	NM_178457	128611	+	intron3					0		24968937
PT1_Y11.4	chr4	39875950	3LTR	+	1	PDS5A	NM_001100399	23244	-	exon20					0		24968937
PT1_Y11.4	chr10	103550647	5LTR	-	1	MGEA5	NM_012215	10724	-	intron14					0		24968937
PT1_Y11.4	chr16	11858886	5LTR	+	1	ZC3H7A	NM_014153	29066	-	intron15					0		24968937
PT1_Y11.4	chr12	69991964	3LTR	-	1	CCT2	NM_006431	10576	+	intron13					0		24968937
PT1_Y11.4	chr11	60797769	5LTR	+	1	not found					CD6	NM_001254751	923	+	9921		24968937
PT1_Y11.4	chr1	20072945	3LTR	-	1	TMCO4	NM_181719	255104	-	intron9					0		24968937
PT1_Y11.4	chr3	46386611	3LTR	-	2	not found					CCR2	NM_001123396	729230	+	8623		24968937
PT2_Y12.9	chr8	124795518	3LTR	+	1	FAM91A1	NM_144963	157769	+	intron8					0		24968937
PT1_Y11.4	chr9	11500435	3LTR	+	1	not found					JB175300			+	253598		24968937
PT1_Y11.4	chr17	35983574	5LTR	-	1	DDX52	NM_007010	11056	-	intron9					0		24968937
PT1_Y0.2	chr14	35357523	5LTR	+	1	not found					BAZ1A	NM_182648	11177	-	12670		24968937
PT1_Y11.4	chr17	75986673	5LTR	-	1	not found					septin 9/TNRC6C fusi			+	13577		24968937
PT1_Y11.4	chr2	69985516	5LTR	-	2	ANXA4	NM_001153	307	+	intron1;Flag=First					0		24968937
PT3_Y0	chr1	117293636	3LTR	+	1	not found					CD2	NM_001767	914	+	3449		24968937
PT1_Y0.2	chr4	84147160	3LTR	+	1	not found					COQ2			-	35528		24968937
PT1_Y11.4	chr6	119199418	3LTR	+	1	MCM9	NM_017696	254394	-	intron6					0		24968937
PT2_Y12.9	chr14	31397821	3LTR	-	1	STRN3	NM_014574	29966	-	intron7					0		24968937
PT5_Y14.5	chr19	13283554	3LTR	-	1	not found					IER2	NM_004907	9592	+	17836		24968937
PT1_Y11.4	chr13	46750461	3LTR	+	1	LCP1	NM_002298	3936	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr14	92603958	3LTR	+	1	CPSF2	NM_017437	53981	+	intron6					0		24968937
PT1_Y11.4	chr19	15522056	3LTR	-	1	AKAP8L	NM_014371	26993	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr14	75623893	5LTR	-	1	TMED10	NM_006827	10972	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr7	33074789	5LTR	-	1	NT5C3	NM_001002009	51251	-	intron2					0		24968937
PT3_Y0	chr12	22552354	3LTR	+	1	not found					C2CD5	NM_014802	9847	-	49163		24968937
PT1_Y11.4	chr22	50828981	3LTR	-	1	PPP6R2	NM_001242898	9701	+	intron2					0		24968937
PT3_Y0	chr15	64654081	3LTR	+	1	not found					KIAA0101	NM_014736	9768	-	3129		24968937
PT1_Y11.4	chr17	80488700	5LTR	-	1	FOXK2	NM_004514	3607	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr10	105732896	5LTR	+	1	SLK	NM_014720	9748	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	79800929	3LTR	+	2	not found					P4HB	NM_000918	5034	-	104		24968937
PT1_Y11.4	chr2	87241304	3LTR	+	1	PLGLB1	NM_001032392	5343	-	intron3;Flag=Last					0		24968937
PT4_Y12.2	chr18	74603220	3LTR	+	1	ZNF236	NM_007345	7776	+	intron9					0		24968937
PT1_Y11.4	chr15	44907163	5LTR	+	1	SPG11	NM_001160227	80208	-	intron16					0		24968937
PT1_Y11.4	chr21	47990527	5LTR	+	6	not found					DIP2A			+	601		24968937
PT1_Y11.4	chr7	150318109	3LTR	+	3	not found					GIMAP6	NM_024711	474344	-	4354		24968937
PT4_Y12.2	chr22	45581535	3LTR	+	1	NUP50	NM_007172	10762	+	exon8;Flag=Last					0		24968937
PT1_Y11.4	chr19	30450413	3LTR	+	1	URI1	NM_001252641	8725	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr4	348186	5LTR	+	1	ZNF141	NM_003441	7700	+	intron3;Flag=Last					0		24968937
PT1_Y0.2	chr17	76757796	3LTR	+	1	CYTH1	NM_017456	9267	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr1	112009417	5LTR	+	1	not found					ATP5F1	NM_001688	515	+	4892		24968937
PT1_Y11.4	chr4	103728896	3LTR	-	1	UBE2D3	NM_181890	7323	-	intron4					0		24968937
PT1_Y4.8	chr22	37542415	5LTR	+	1	IL2RB	NM_000878	3560	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr19	38135869	3LTR	-	1	ZFP30	NM_014898	22835	-	intron3					0		24968937
PT3_Y7.2	chr1	100863968	3LTR	-	1	CDC14A	NM_003672	8556	+	intron4					0		24968937
PT1_Y11.4	chr1	154185506	3LTR	+	1	C1ORF43	NM_001098616	25912	-	intron4					0		24968937
PT4_Y12.2	chr6	57289869	3LTR	-	1	LOC100996481			+	intron7					0		24968937
PT1_Y11.4	chr19	1203468	5LTR	+	1	not found					STK11	NM_000455	6794	+	2329		24968937
PT1_Y11.4	chr16	11755860	3LTR	-	1	not found					SNN	NM_003498	8303	+	6428		24968937
PT3_Y7.2	chr17	78618181	3LTR	-	1	RPTOR	NM_020761	57521	+	intron3					0		24968937
PT1_Y11.4	chr3	47438547	3LTR	-	1	PTPN23	NM_015466	25930	+	intron2					0		24968937
PT1_Y11.4	chr6	26129407	3LTR	+	1	not found					HIST1H2AC	NM_003512	8334	+	4489		24968937
PT3_Y7.2	chr16	67641825	3LTR	-	1	CTCF	NM_006565	10664	+	intron2					0		24968937
PT1_Y11.4	chr19	10772544	5LTR	-	1	ILF3	NM_012218	3609	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr8	99748934	3LTR	+	1	STK3	NM_001256312	6788	-	intron6					0		24968937
PT1_Y11.4	chr16	11444836	3LTR	-	1	RMI2	NM_152308	116028	+	exon2;Flag=Last					0		24968937
PT1_Y11.4	chr17	44149772	5LTR	-	1	KANSL1	NM_001193465	284058	-	intron5					0		24968937
PT4_Y12.2	chr11	220871	3LTR	+	1	SIRT3	NM_012239	23410	-	intron5					0		24968937
PT1_Y11.4	chr7	44661917	5LTR	+	2	OGDH	NM_001165036	4967	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr5	156705202	3LTR	+	1	CYFIP2	NM_001037333	26999	+	intron1;Flag=First					0		24968937
PT5_Y14.5	chr16	89934449	3LTR	+	1	SPIRE2	NM_032451	84501	+	intron12					0		24968937
PT1_Y11.4	chr19	40845559	5LTR	+	1	C19ORF47	NM_001256440	126526	-	intron2					0		24968937
PT1_Y0.2	chr1	32523872	3LTR	+	1	not found					KHDRBS1	NM_001271878		+	14390		24968937
PT1_Y11.4	chr14	58792867	3LTR	-	2	ARID4A	NM_023001	5926	+	intron8					0		24968937
PT1_Y11.4	chr18	19409559	5LTR	-	1	MIB1	NM_020774	57534	+	intron12					0		24968937
PT1_Y11.4	chr6	38543424	3LTR	-	1	BTBD9	NM_052893	114781	-	intron7					0		24968937
PT1_Y11.4	chr16	14308320	5LTR	+	6	MKL2	NM_014048	57496	+	intron6					0		24968937
PT5_Y14.5	chr3	48735746	3LTR	-	1	IP6K2	NM_016291	51447	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr6	167387798	3LTR	-	1	not found					RNASET2			-	17119		24968937
PT1_Y0.2	chr7	72955698	3LTR	+	1	BCL7B	NM_001197244	9275	-	intron3					0		24968937
PT3_Y7.2	chr16	67191371	3LTR	-	1	TRADD	NM_003789	8717	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr5	139853110	3LTR	+	1	ANKHD1	NM_017747	54882	+	intron10					0		24968937
PT1_Y11.4	chr16	14305739	3LTR	+	1	MKL2	NM_014048	57496	+	intron4					0		24968937
PT3_Y7.2	chr1	155306086	3LTR	+	1	ASH1L	NM_018489	55870	-	exon28;Flag=Last					0		24968937
PT1_Y11.4	chr12	124080558	3LTR	-	3	TMED2	NM_006815	10959	+	intron3;Flag=Last					0		24968937
PT2_Y12.9	chr19	50327919	3LTR	-	1	MED25	NM_030973	81857	+	intron3					0		24968937
PT1_Y11.4	chr19	39851186	3LTR	+	2	SAMD4B	NM_018028	55095	+	intron5					0		24968937
PT1_Y0.2	chrX	20206997	3LTR	+	1	RPS6KA3	NM_004586	6197	-	intron7					0		24968937
PT1_Y11.4	chr17	15992500	3LTR	+	1	NCOR1	NM_006311	9611	-	intron22					0		24968937
PT1_Y0.2	chr2	242277650	3LTR	-	1	SEPT2	NM_001008491	4735	+	intron8					0		24968937
PT3_Y7.2	chr1	150064479	3LTR	-	1	VPS45	NM_007259	11311	+	exon12					0		24968937
PT1_Y0.2	chr2	120637712	3LTR	+	1	PTPN4	NM_002830	5775	+	intron5					0		24968937
PT1_Y11.4	chr1	198506784	5LTR	-	7	ATP6V1G3	NM_133262	127124	-	intron2					0		24968937
PT1_Y11.4	chr12	57761133	5LTR	-	1	not found					R3HDM2	NM_014925	22864	-	56887		24968937
PT4_Y12.2	chr6	26126598	3LTR	+	1	not found					HIST1H2AC	NM_003512	8334	+	1680		24968937
PT1_Y11.4	chr3	11850313	3LTR	+	1	TAMM41	NM_138807	132001	-	intron6;Flag=Last					0		24968937
PT1_Y0.2	chr13	99959986	3LTR	-	1	UBAC2	NM_001144072	337867	+	intron4					0		24968937
PT3_Y7.2	chr19	2006221	3LTR	+	1	BTBD2	NM_017797	55643	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr12	54810603	3LTR	+	2	ITGA5	NM_002205	3678	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	60808543	3LTR	+	1	not found					CD6	NM_001254751	923	+	20695		24968937
PT1_Y11.4	chr8	61831254	3LTR	-	1	not found					LOC100130298	NR_034003	100130298	-	47425		24968937
PT1_Y11.4	chr3	48078567	5LTR	-	1	MAP4	NM_002375	4134	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	64542837	5LTR	+	1	SF1	NM_201995	7536	-	intron2					0		24968937
PT1_Y11.4	chr2	147263128	3LTR	+	1	not found					PABPC1P2	NR_026904		+	81496		24968937
PT3_Y0	chr17	41318325	3LTR	+	1	not found					AK093551			-	2140		24968937
PT1_Y11.4	chr17	40152722	5LTR	-	4	DNAJC7	NM_003315	7266	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr1	144924607	5LTR	+	1	PDE4DIP	NM_001198832	9659	-	intron8					0		24968937
PT5_Y14.5	chr6	79675187	3LTR	+	1	PHIP	NM_017934	55023	-	intron29					0		24968937
PT1_Y11.4	chr18	61080942	5LTR	-	1	VPS4B	NM_004869	9525	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr2	65328189	3LTR	+	1	RAB1A	NM_004161	5861	-	intron2					0		24968937
PT1_Y11.4	chr19	37871219	3LTR	+	1	ZNF527	NM_032453	84503	+	exon4					0		24968937
PT1_Y11.4	chr12	122975453	3LTR	+	1	ZCCHC8	NM_017612	55596	-	intron3					0		24968937
PT3_Y7.2	chr19	7489445	3LTR	+	1	ARHGEF18	NM_015318	23370	+	intron1;Flag=First					0		24968937
PT1_Y4.8	chr17	49324526	3LTR	-	1	MBTD1	NM_017643	54799	-	intron2					0		24968937
PT3_Y7.2	chr14	21718225	3LTR	+	1	HNRNPC	NM_031314	3183	-	intron2					0		24968937
PT1_Y11.4	chr9	33021631	3LTR	+	1	not found					DNAJA1	NM_001539	3301	+	3577		24968937
PT1_Y11.4	chr11	108170643	3LTR	-	1	ATM	NM_000051	472	+	intron34					0		24968937
PT1_Y11.4	chr10	74830436	5LTR	+	1	P4HA1	NM_001142596	5033	-	intron4					0		24968937
PT1_Y0.2	chr9	6001941	5LTR	-	1	KIAA2026	NM_001017969	158358	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	122602884	3LTR	+	1	UBASH3B	NM_032873	84959	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	50595907	3LTR	+	1	not found					CA10	NM_020178	56934	-	358530		24968937
PT4_Y12.2	chr7	150429661	3LTR	-	1	GIMAP1-GIMAP5	NM_001199577	100527949	+	intron3					0		24968937
PT4_Y12.2	chr19	42063312	3LTR	-	1	not found					CEACAM21			+	19218		24968937
PT1_Y11.4	chr21	40559631	3LTR	+	1	BRWD1	NM_033656	54014	-	exon41;Flag=Last					0		24968937
PT1_Y11.4	chr6	90726875	3LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT1_Y0.2	chr20	43561095	5LTR	-	1	PABPC1L	NM_001124756	80336	+	intron9					0		24968937
PT3_Y7.2	chr16	66592761	3LTR	-	1	CKLF-CMTM1	NM_001204099	100529251	+	intron2					0		24968937
PT4_Y12.2	chr4	980310	3LTR	+	1	SLC26A1	NM_134425	10861	-	intron2;Flag=Last					0		24968937
PT1_Y11.4	chr5	9319640	3LTR	+	1	SEMA5A	NM_003966	9037	-	intron4					0		24968937
PT2_Y12.9	chr17	14002198	3LTR	-	1	COX10	NM_001303	1352	+	intron3					0		24968937
PT1_Y11.4	chr19	46116777	3LTR	+	2	EML2	NM_001193268	24139	-	intron21;Flag=Last					0		24968937
PT3_Y7.2	chr17	4192884	3LTR	+	1	UBE2G1	NM_003342	7326	-	intron3					0		24968937
PT1_Y11.4	chr11	118092928	5LTR	-	1	AMICA1	NM_001098526	120425	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	74058353	5LTR	+	1	SRP68	NM_001260502	6730	-	intron3					0		24968937
PT1_Y11.4	chr1	22384661	3LTR	+	1	CDC42	NM_001039802	998	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr16	68133605	3LTR	-	1	NFATC3	NM_173165	4775	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr12	121142955	5LTR	+	1	not found					MLEC	NM_014730	9761	+	3288		24968937
PT1_Y11.4	chr19	10317380	3LTR	-	5	not found					DNMT1	NM_001379	1786	-	11625		24968937
PT1_Y11.4	chr3	48040913	5LTR	-	1	MAP4	NM_002375	4134	-	intron1;Flag=First					0		24968937
PT3_Y0	chr19	41796530	3LTR	-	1	HNRNPUL1	NM_144732	11100	+	intron7					0		24968937
PT1_Y0.2	chr14	67785084	5LTR	-	1	MPP5	NM_001256550	64398	+	intron11					0		24968937
PT1_Y0.2	chr2	106799056	5LTR	-	1	UXS1	NM_025076	80146	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr17	37685987	3LTR	-	1	CDK12	NM_016507	51755	+	intron13;Flag=Last					0		24968937
PT1_Y0.2	chr12	94765251	5LTR	+	1	CCDC41	NM_001042399	51134	-	intron7					0		24968937
PT1_Y11.4	chr16	14307781	5LTR	+	1	MKL2	NM_014048	57496	+	intron6					0		24968937
PT1_Y11.4	chr3	15036603	3LTR	-	2	NR2C2	NM_003298	7182	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	53191846	5LTR	-	1	ZNF83	NM_001242538	55769	-	intron1;Flag=First					0		24968937
PT1_Y4.8	chr17	2506886	3LTR	-	1	PAFAH1B1	NM_000430	5048	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	21480727	3LTR	-	1	ZNF708	NM_021269	7562	-	intron3;Flag=Last					0		24968937
PT1_Y11.4	chr9	134935914	3LTR	+	2	MED27	NM_004269	9442	-	intron2					0		24968937
PT1_Y11.4	chr11	74052501	5LTR	+	1	PGM2L1	NM_173582	283209	-	intron12					0		24968937
PT1_Y0.2	chr1	169559927	3LTR	+	1	SELP	NM_003005	6403	-	intron15					0		24968937
PT1_Y0.2	chr12	51031673	5LTR	-	1	DIP2B	NM_173602	57609	+	intron2					0		24968937
PT3_Y7.2	chr12	107361746	5LTR	-	1	C12ORF23	NM_152261	90488	+	intron3;Flag=Last					0		24968937
PT1_Y11.4	chr6	30548932	3LTR	+	1	ABCF1	NM_001090	23	+	intron8					0		24968937
PT1_Y0.2	chr3	44890532	3LTR	+	1	KIF15	NM_020242	56992	+	intron32					0		24968937
PT4_Y12.2	chr17	7158160	3LTR	-	1	ELP5	NM_203415	23587	+	intron5					0		24968937
PT1_Y0.2	chr13	77934462	3LTR	+	1	not found					MYCBP2			-	33285		24968937
PT1_Y11.4	chr22	26062422	3LTR	-	1	ADRBK2	NM_005160	157	+	intron5					0		24968937
PT5_Y14.5	chr22	31726895	3LTR	+	1	PATZ1	NM_032052	23598	-	intron3					0		24968937
PT3_Y7.2	chr8	8196288	5LTR	+	1	SGK223	NM_001080826	157285	-	intron3					0		24968937
PT1_Y11.4	chr17	56080489	5LTR	+	2	SRSF1	NR_034041	6426	-	exon4;Flag=Last					0		24968937
PT1_Y11.4	chrUn	140148	3LTR	-	36	not found					JN872556			+	5892		24968937
PT1_Y11.4	chr19	34942292	5LTR	-	1	UBA2	NM_005499	10054	+	intron9					0		24968937
PT3_Y7.2	chr5	112876468	3LTR	-	1	YTHDC2	NM_022828	64848	+	intron8					0		24968937
PT1_Y11.4	chr3	189376555	5LTR	+	1	TP63	NM_003722	8626	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr9	130342689	3LTR	-	1	not found					FAM129B	NM_001035534	64855	-	1421		24968937
PT5_Y14.5	chr2	204313032	3LTR	-	2	RAPH1	NM_213589	65059	-	intron11					0		24968937
PT1_Y11.4	chr6	90804104	3LTR	-	2	BACH2	NM_001170794	60468	-	intron2					0		24968937
PT1_Y11.4	chr5	77523828	5LTR	+	1	AP3B1	NM_003664	8546	-	intron4					0		24968937
PT1_Y0.2	chr14	45622116	3LTR	+	1	FANCM	NM_020937	57697	+	intron5					0		24968937
PT1_Y11.4	chr16	14310200	3LTR	+	23	MKL2	NM_014048	57496	+	intron6					0		24968937
PT1_Y4.8	chr4	147393213	3LTR	+	1	SLC10A7	NM_001029998	84068	-	intron4					0		24968937
PT3_Y0	chr6	30471478	3LTR	-	1	not found					HLA-E			+	9496		24968937
PT3_Y7.2	chr7	99748035	3LTR	+	1	LAMTOR4	NM_001008395	389541	+	intron2					0		24968937
PT1_Y11.4	chr7	146686373	3LTR	-	1	CNTNAP2	NM_014141	26047	+	intron3					0		24968937
PT1_Y11.4	chr19	53356428	3LTR	+	1	ZNF468	NM_199132	90333	-	intron2					0		24968937
PT5_Y14.5	chr4	89388421	3LTR	+	1	HERC5	NM_016323	51191	+	intron7					0		24968937
PT1_Y11.4	chr17	80093462	3LTR	+	1	CCDC57	NM_198082	284001	-	intron14					0		24968937
PT1_Y11.4	chr8	145264509	3LTR	+	1	HEATR7A	NM_032450	727957	+	intron12					0		24968937
PT1_Y11.4	chr17	27877740	3LTR	-	1	TAOK1	NM_025142	57551	+	exon18;Flag=Last					0		24968937
PT4_Y12.2	chr12	92526400	3LTR	+	1	LOC256021	NM_001256373	256021	-	intron1;Flag=First					0		24968937
PT4_Y12.2	chr12	46259128	3LTR	-	2	ARID2	NM_152641	196528	+	intron16					0		24968937
PT5_Y14.5	chr1	8780529	3LTR	-	1	RERE	NM_001042681	473	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr8	141386021	5LTR	+	1	TRAPPC9	NM_031466	83696	-	intron7					0		24968937
PT1_Y11.4	chr19	58267515	5LTR	+	1	ZNF776	NM_173632	284309	+	exon3;Flag=Last					0		24968937
PT4_Y12.2	chr2	176847039	3LTR	+	1	KIAA1715	NM_030650	80856	-	intron4					0		24968937
PT3_Y7.2	chr18	2701025	3LTR	+	1	SMCHD1	NM_015295	23347	+	intron12					0		24968937
PT1_Y11.4	chr5	79532851	3LTR	-	1	SERINC5	NM_178276	256987	-	intron1;Flag=First					0		24968937
PT4_Y12.2	chr1	211838371	3LTR	-	1	NEK2	NM_001204182	4751	-	intron7;Flag=Last					0		24968937
PT1_Y0.2	chr11	86030829	5LTR	-	1	C11ORF73	NM_016401	51501	+	intron2					0		24968937
PT3_Y7.2	chr16	575296	3LTR	-	1	not found					LINC00235	NR_024121	64493	-	1550		24968937
PT1_Y4.8	chr6	17713350	5LTR	+	1	not found					NUP153	NM_001278210		-	6285		24968937
PT4_Y12.2	chr11	71778170	3LTR	-	1	NUMA1	NM_006185	4926	-	intron2					0		24968937
PT1_Y4.8	chr8	61594573	3LTR	-	1	CHD7	NM_017780	55636	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	7274508	3LTR	-	1	not found					TNK1	NM_001251902	8711	+	9784		24968937
PT1_Y11.4	chr17	4179112	5LTR	+	1	UBE2G1	NM_003342	7326	-	intron5;Flag=Last					0		24968937
PT1_Y11.4	chr11	65196438	3LTR	+	1	not found					FRMD8	NM_031904	83786	+	15443		24968937
PT1_Y11.4	chr16	67602189	3LTR	-	1	CTCF	NM_006565	10664	+	intron1;Flag=First					0		24968937
PT3_Y7.2	chr11	72631999	3LTR	+	1	FCHSD2	NM_014824	9873	-	intron9					0		24968937
PT1_Y4.8	chr19	19544924	5LTR	+	1	GATAD2A	NM_017660	54815	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	1218050	3LTR	-	1	STK11	NM_000455	6794	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr16	14307638	5LTR	+	7	MKL2	NM_014048	57496	+	intron6					0		24968937
PT3_Y0	chr17	38792898	3LTR	+	1	SMARCE1	NM_003079	6605	-	intron5					0		24968937
