info/source_line,landmark,location,ltr,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/provirus_activity,environment,source_name
7394,chr2,197281521,3p,R,G13FKHM01AL5GY,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7395,chr2,197286282,3p,F,G13FKHM01ANGP0,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7396,chr2,197517863,3p,F,G13FKHM01A70KZ,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7397,chr2,198393151,3p,F,G13FKHM01AS9YT,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7398,chr2,199417357,3p,R,IBB8A01,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7399,chr2,200434495,3p,F,G13FKHM01ABPZO,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7400,chr2,200478933,3p,R,5O55L:01538:00262,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7401,chr2,200575858,3p,F,G13FKHM01BM771,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7402,chr2,200877662,3p,F,ID23H5,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7403,chr2,201210014,3p,F,G13FKHM01BAQ2T,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7404,chr2,201275518,3p,F,5O55L:01325:01918,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7405,chr2,201420295,3p,F,5O55L:02144:00646,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7406,chr2,201421536,3p,F,5O55L:02115:01781,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7407,chr2,202138384,3p,R,G13FKHM01BMOGB,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7408,chr2,202206107,3p,F,IBB13E3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7409,chr2,202297163,3p,F,5O55L:00486:00354,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7410,chr2,202658410,3p,F,5O55L:02555:01911,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7411,chr2,202688223,3p,F,ID3E6,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7412,chr2,202699644,3p,R,5O55L:00515:00341,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7413,chr2,202710322,3p,F,G13FKHM01AG76U,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7414,chr2,202767693,3p,F,5O55L:02574:01961,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7415,chr2,202767991,3p,F,5O55L:02438:00730,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7416,chr2,202823798,3p,R,5O55L:01378:02387,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7417,chr2,203193478,3p,R,5O55L:00166:01045,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7418,chr2,203193505,3p,R,5O55L:02039:01509,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7419,chr2,203723234,3p,F,GXIEMIS01AKTQP,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7420,chr2,203724885,3p,F,GXIEMIS01ATFL3,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7421,chr2,203731103,3p,F,G13FKHM01A5V7H,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7422,chr2,203731472,3p,F,GXIEMIS01AFRBF,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7423,chr2,203950222,3p,R,GXIEMIS01AOITM,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7424,chr2,203950277,3p,R,GXIEMIS01BU0KY,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7425,chr2,204000316,3p,F,5O55L:01742:02570,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7426,chr2,204897124,3p,F,5O55L:01291:01795,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7427,chr2,204930379,3p,R,5O55L:02615:01433,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7428,chr2,204933873,3p,F,5O55L:02475:01913,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7429,chr2,206082505,3p,F,5O55L:01561:01681,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7430,chr2,206123364,3p,R,5O55L:02137:01598,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7431,chr2,206524925,3p,R,5O55L:02409:00728,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7432,chr2,206654919,3p,R,G13FKHM01BQSAA,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7433,chr2,207161052,3p,R,5O55L:01801:01031,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7434,chr2,207241872,3p,F,G13FKHM01AOFLK,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7435,chr2,207534011,3p,F,5O55L:01568:01756,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7436,chr2,207598417,3p,F,G13FKHM01ABI9E,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7437,chr2,207715977,3p,R,G13FKHM01BK6KC,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7438,chr2,208259915,3p,F,GXIEMIS01AA671,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7439,chr2,208276946,3p,F,G13FKHM01A5TCP,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7440,chr2,208547507,3p,F,5O55L:00307:00210,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7441,chr2,208717916,3p,F,5O55L:00929:01026,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7442,chr2,213133840,5p,F,RSHY_106BN_106_018,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7443,chr2,213728390,5p,R,RSHY_106G_36_004,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7444,chr2,214733085,3p,F,G13FKHM01BCU85,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7445,chr2,215337878,3p,R,5O55L:01318:00336,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7446,chr2,216158841,3p,R,IBB4G09,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7447,chr2,218225171,3p,R,GXIEMIS01AX2ZU,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7448,chr2,218944616,3p,F,G13FKHM01A8WG1,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7449,chr2,220283589,3p,F,5O55L:00957:01931,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7450,chr2,221559677,3p,F,G13FKHM01BMBTI,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7451,chr2,222780050,3p,F,5O55L:02440:02221,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7452,chr2,222929912,5p,F,294__012,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7453,chr2,222931279,3p,F,ID6A2,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7454,chr2,223364277,3p,R,IBB9C10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7455,chr2,224480432,3p,R,5O55L:02410:01924,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7456,chr2,224517827,3p,R,G13FKHM01BSMSL,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7457,chr2,224576181,3p,F,GXIEMIS01BD16B,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7458,chr2,224717717,3p,R,G13FKHM01A6RTU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7459,chr2,225208053,3p,R,G13FKHM01BJ00F,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7460,chr2,226410533,3p,R,G13FKHM01AK4KF,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7461,chr2,226624507,3p,F,GXIEMIS01ALGFH,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7462,chr2,227085678,3p,R,G13FKHM01AGPHP,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7463,chr2,227336867,3p,R,5O55L:01411:02078,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7464,chr2,227498247,3p,R,5O55L:01047:02236,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7465,chr2,228638094,3p,R,5O55L:02178:00742,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7466,chr2,229588869,3p,R,GXIEMIS01AMENJ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7467,chr2,229809201,3p,R,GXIEMIS01BHH7A,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7468,chr2,229836795,3p,R,GXIEMIS01AFDL5,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7469,chr2,229836977,3p,R,5O55L:02419:02033,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7470,chr2,229842375,3p,F,G13FKHM01A1MEK,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7471,chr2,229865657,3p,R,G13FKHM01BNAEE,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7472,chr2,229915057,3p,F,5O55L:01863:01510,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7473,chr2,230210358,3p,F,G13FKHM01B3MUC,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7474,chr2,230213611,3p,R,G13FKHM01ADP8S,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7475,chr2,230276644,5p,F,129__053,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7476,chr2,230280827,3p,F,G13FKHM01BBZI2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7477,chr2,230328542,5p,R,RSHY_106G_120_070,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7478,chr2,230330149,3p,F,5O55L:01121:02240,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7479,chr2,230440284,3p,F,G13FKHM01ABI2S,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7480,chr2,230455242,3p,R,G13FKHM01A1U85,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7481,chr2,230463983,3p,F,5O55L:02422:01818,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7482,chr2,230470204,3p,R,5O55L:02257:01063,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7483,chr2,230569501,3p,R,G13FKHM01ATVJU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7484,chr2,230697229,3p,F,5O55L:01187:02429,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7485,chr2,230736362,3p,F,GXIEMIS01A40LV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7486,chr2,230761645,3p,R,G13FKHM01B0FZ7,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7487,chr2,230766430,3p,R,G13FKHM01A5S19,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7488,chr2,230779868,3p,R,G13FKHM01AO7K2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7489,chr2,230794687,3p,F,G13FKHM01A1O4Q,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7490,chr2,231107051,3p,R,G13FKHM01A9YMN,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7491,chr2,231123075,3p,R,IBB4D12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7492,chr2,231125395,3p,R,5O55L:00194:00829,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7493,chr2,231558974,3p,F,5O55L:02075:02164,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7494,chr2,231645449,3p,R,5O55L:01095:01328,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7495,chr2,231765533,3p,F,G13FKHM01AGJE1,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7496,chr2,232019713,3p,R,5O55L:02030:01727,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7497,chr2,232049398,3p,R,G13FKHM01BHYFM,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7498,chr2,232167850,3p,F,G13FKHM01A3CK4,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7499,chr2,232716603,3p,F,5O55L:02280:02698,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7500,chr2,232744483,5p,F,143__062,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7501,chr2,232811088,3p,F,G13FKHM01ALPZ1,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7502,chr2,233247835,5p,R,RSHY_106N_50_002,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7503,chr2,233410864,3p,R,5O55L:02291:02676,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7504,chr2,233430212,3p,R,5O55L:02382:01459,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7505,chr2,233431325,3p,R,5O55L:01873:02517,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7506,chr2,234280754,3p,F,5O55L:02110:02016,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7507,chr2,234323812,3p,F,G13FKHM01AZ1EB,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7508,chr2,234339936,3p,F,5O55L:02564:01888,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7509,chr2,234364771,3p,F,GXIEMIS01ABI8P,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7510,chr2,234383303,3p,R,5O55L:02592:02059,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7511,chr2,234442003,3p,R,5O55L:00377:01748,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7512,chr2,234463787,3p,R,G13FKHM01BGLR9,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7513,chr2,234482153,3p,F,GXIEMIS01BPBLV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7514,chr2,234881309,3p,R,5O55L:00985:01098,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7515,chr2,236994383,3p,R,G13FKHM01BXZSE,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7516,chr2,238001988,3p,R,5O55L:01780:00672,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7517,chr2,238079433,3p,F,5O55L:00979:00056,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7518,chr2,238196678,3p,F,5O55L:02277:01775,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7519,chr2,238443286,3p,F,5O55L:02181:01706,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7520,chr2,239002290,3p,R,5O55L:01125:01510,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7521,chr2,239358184,3p,R,G13FKHM01BQ74N,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7522,chr2,240515992,3p,F,G13FKHM01AFLGI,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7523,chr2,240534668,3p,F,GXIEMIS01AMEKV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7524,chr2,240544596,3p,R,5O55L:01987:00761,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7525,chr2,241122183,3p,F,GXIEMIS01AU9TP,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7526,chr2,241174765,3p,F,G13FKHM01ASTMS,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7527,chr2,241179356,3p,F,G13FKHM01BDHD8,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7528,chr2,241258818,3p,R,5O55L:02186:00658,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7529,chr2,241312534,3p,F,G13FKHM01BG8DZ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7530,chr2,241317633,3p,R,5O55L:00917:01375,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7531,chr2,241319732,3p,R,G13FKHM01BYSYR,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7532,chr2,241322429,3p,R,5O55L:02367:01617,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7533,chr2,241337521,3p,R,5O55L:02210:01565,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7534,chr2,241360393,3p,R,G13FKHM01BS2UT,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7535,chr2,241634502,3p,R,G13FKHM01A525W,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7536,chr2,241714593,3p,R,G13FKHM01AWOTB,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7537,chr2,242097978,3p,F,5O55L:01612:02033,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7538,chr2,242110186,3p,F,5O55L:01485:01110,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7539,chr2,242118758,5p,F,RSHY_106G_99_025,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7540,chr2,242122797,3p,R,5O55L:01468:02547,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7541,chr20,223214,3p,F,G13FKHM01BHIMF,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7542,chr20,232404,3p,R,5O55L:02137:00578,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7543,chr20,240997,3p,F,5O55L:01051:00982,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7544,chr20,421901,3p,F,GXIEMIS01AOSG2,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7545,chr20,440270,5p,F,RSHY_106G_68_089,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7546,chr20,447875,3p,R,GXIEMIS01BBPMZ,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7547,chr20,448425,3p,R,5O55L:01074:02526,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7548,chr20,490560,3p,R,5O55L:02461:01810,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7549,chr20,503673,3p,R,G13FKHM01BDTU7,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7550,chr20,511458,3p,R,5O55L:02191:01654,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7551,chr20,518164,3p,R,G13FKHM01AR0YB,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7552,chr20,1288556,3p,F,5O55L:01066:01165,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7553,chr20,1358142,3p,F,5O55L:01965:00964,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7554,chr20,1370045,3p,R,GXIEMIS01AELQ3,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7555,chr20,1458460,3p,R,ID6H6,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
