info/source_line,landmark,location,ltr,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/provirus_activity,environment,source_name
7632,chr20,32243886,3p,F,G13FKHM01BV29Y,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7633,chr20,32587699,3p,F,5O55L:02216:00420,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7634,chr20,32691009,3p,R,5O55L:02187:01602,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7635,chr20,32959078,5p,F,RSHY_106G_133_092,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7636,chr20,32966893,3p,F,GXIEMIS01AAQAS,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7637,chr20,33010367,3p,F,5O55L:02329:00665,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7638,chr20,33012832,3p,F,GXIEMIS01BH99H,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7639,chr20,33033692,3p,R,G13FKHM01BJ4VS,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7640,chr20,33045691,3p,R,G13FKHM01AU1OO,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7641,chr20,33077563,3p,F,5O55L:01725:02067,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7642,chr20,33082424,3p,F,GXIEMIS01AN82C,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7643,chr20,33193219,3p,R,GXIEMIS01BNTQ4,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7644,chr20,33213035,3p,F,5O55L:02176:00889,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7645,chr20,33617809,3p,R,5O55L:01615:02081,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7646,chr20,33631628,3p,R,5O55L:02197:01066,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7647,chr20,33957471,3p,F,G13FKHM01AWK8B,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7648,chr20,33980601,3p,F,5O55L:00368:02087,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7649,chr20,34137928,3p,F,GXIEMIS01AZ3SY,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7650,chr20,34224621,3p,R,GXIEMIS01AUQ70,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7651,chr20,34227711,3p,R,5O55L:01902:01216,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7652,chr20,34248865,3p,R,5O55L:02062:01269,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7653,chr20,34318972,3p,F,5O55L:02515:01418,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7654,chr20,34323106,3p,F,ID30A9,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7655,chr20,34323543,3p,R,ID13F04,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7656,chr20,34323790,3p,F,G13FKHM01AUX34,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7657,chr20,34325189,3p,F,ID24F5,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7658,chr20,34344841,3p,F,GXIEMIS01AQZH5,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7659,chr20,34344973,3p,F,GXIEMIS01AKEOD,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7660,chr20,34367339,3p,R,G13FKHM01B2A2S,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7661,chr20,34403425,3p,R,G13FKHM01A9RSA,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7662,chr20,34403483,3p,R,G13FKHM01ADY18,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7663,chr20,34408992,3p,R,G13FKHM01AULJJ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7664,chr20,34425877,3p,R,G13FKHM01BHTY6,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7665,chr20,34466459,3p,R,IBB10F06,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7666,chr20,34470331,3p,R,G13FKHM01ACA50,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7667,chr20,34510811,3p,R,GXIEMIS01AZRM8,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7668,chr20,34744692,3p,F,G13FKHM01BJ4M9,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7669,chr20,35213200,3p,F,5O55L:00401:01087,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7670,chr20,35384542,3p,R,GXIEMIS01A20MW,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7671,chr20,35393446,3p,F,5O55L:02022:01412,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7672,chr20,35536345,3p,R,G13FKHM01AY8AJ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7673,chr20,35556866,3p,F,GXIEMIS01BFTL1,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7674,chr20,35557567,3p,R,G13FKHM01BHCAM,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7675,chr20,35558022,3p,R,G13FKHM01AZQU3,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7676,chr20,35564272,3p,R,GXIEMIS01AEBUT,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7677,chr20,35565918,3p,F,GXIEMIS01A3CFH,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7678,chr20,35623004,3p,R,GXIEMIS01BNW1V,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7679,chr20,35636872,3p,R,G13FKHM01AUOX8,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7680,chr20,35653102,3p,F,5O55L:01662:02298,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7681,chr20,35656241,3p,R,5O55L:02471:01111,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7682,chr20,35660021,3p,F,5O55L:00975:01903,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7683,chr20,35660652,3p,F,G13FKHM01AVNSN,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7684,chr20,35674511,3p,R,GXIEMIS01A9H48,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7685,chr20,35682298,3p,R,GXIEMIS01BK0A7,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7686,chr20,35689383,3p,F,G13FKHM01AMEWC,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7687,chr20,35690541,3p,R,GXIEMIS01AUQ0Y,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7688,chr20,35703285,3p,F,G13FKHM01AYLRS,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7689,chr20,35703515,3p,R,G13FKHM01ARUYI,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7690,chr20,35842162,3p,F,5O55L:01154:02639,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7691,chr20,36683349,5p,R,RSHY_106G_44_019,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7692,chr20,36702767,3p,F,IBB15B9,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7693,chr20,37018332,3p,F,G13FKHM01ACXPO,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7694,chr20,37423973,3p,F,G13FKHM01BIAIA,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7695,chr20,37450880,3p,F,G13FKHM01BMYMG,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7696,chr20,37463075,3p,R,G13FKHM01BN6XB,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7697,chr20,37477740,3p,F,G13FKHM01B2ZXC,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7698,chr20,37597105,3p,R,IBB11F06,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7699,chr20,38878586,3p,R,G13FKHM01BCII7,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7700,chr20,39628951,3p,F,GXIEMIS01AI9NE,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7701,chr20,39673036,3p,R,ID14F3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7702,chr20,39674017,3p,R,5O55L:01138:02226,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7703,chr20,39676643,3p,R,ID28F3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7704,chr20,39678516,3p,R,5O55L:02500:01097,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7705,chr20,39707562,3p,R,G13FKHM01A8YQ7,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7706,chr20,39712482,3p,F,GXIEMIS01AYFFB,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7707,chr20,39718231,3p,R,5O55L:01946:01823,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7708,chr20,39724638,3p,R,IBB6E10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7709,chr20,39726793,3p,R,5O55L:02324:01781,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7710,chr20,39739286,3p,F,GXIEMIS01AWUV7,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7711,chr20,39769019,3p,R,G13FKHM01AKRJ4,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7712,chr20,39784382,5p,R,180_N_017,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7713,chr20,40107546,3p,R,IBB10H10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7714,chr20,40108959,3p,F,GXIEMIS01AS556,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7715,chr20,40109904,3p,R,IBB10E05,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7716,chr20,40256976,3p,R,5O55L:02497:02588,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7717,chr20,41209528,3p,R,5O55L:01795:00990,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7718,chr20,42556888,3p,R,5O55L:00649:02079,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7719,chr20,42572977,5p,R,176__078,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7720,chr20,43172927,3p,F,ID26B4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7721,chr20,43264817,3p,F,G13FKHM01BSW8K,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7722,chr20,43265228,3p,R,5O55L:01029:00964,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7723,chr20,43444175,3p,R,5O55L:02588:02405,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7724,chr20,43518532,3p,R,G13FKHM01AOZL0,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7725,chr20,43525491,3p,R,GXIEMIS01B0JXB,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7726,chr20,43528172,3p,F,5O55L:01869:01598,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7727,chr20,43529080,3p,R,5O55L:02027:01375,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7728,chr20,43586016,3p,R,5O55L:02097:01784,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7729,chr20,43596447,3p,F,G13FKHM01BS3EJ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7730,chr20,43608956,3p,R,G13FKHM01BTCZ2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7731,chr20,43614604,3p,F,GXIEMIS01ANP70,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7732,chr20,43616315,3p,F,G13FKHM01A6Y2X,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7733,chr20,43616946,3p,R,GXIEMIS01BLYG9,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7734,chr20,43617456,3p,F,GXIEMIS01A7W69,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7735,chr20,43617657,3p,F,GXIEMIS01A4HJZ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7736,chr20,43618090,3p,F,G13FKHM01BV8T1,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7737,chr20,43625490,3p,F,GXIEMIS01A79UM,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7738,chr20,43630743,3p,R,GXIEMIS01A8JB9,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7739,chr20,43636018,3p,R,GXIEMIS01AUUF9,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7740,chr20,43642362,3p,R,5O55L:00619:00949,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7741,chr20,43658028,3p,R,5O55L:02212:00783,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7742,chr20,43661701,3p,R,GXIEMIS01BYPAE,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7743,chr20,43662205,3p,F,GXIEMIS01A5DKH,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7744,chr20,43663679,3p,F,5O55L:02114:01211,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7745,chr20,43885815,3p,R,G13FKHM01ALYWV,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7746,chr20,44543324,3p,F,5O55L:02132:01647,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7747,chr20,44615020,3p,F,5O55L:01815:02337,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7748,chr20,44914233,3p,F,GXIEMIS01AFQJS,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7749,chr20,45023271,5p,R,RSHY_106BN_33_059,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7750,chr20,45974489,3p,F,GXIEMIS01BKM2E,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7751,chr20,46142127,3p,R,5O55L:02449:01449,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7752,chr20,46157790,3p,F,GXIEMIS01BNWLZ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7753,chr20,46158883,3p,F,5O55L:01298:00391,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7754,chr20,46185190,3p,F,5O55L:01001:00790,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7755,chr20,46208332,3p,F,5O55L:02408:01500,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7756,chr20,46227758,3p,F,5O55L:02002:01015,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7757,chr20,47295222,3p,F,G13FKHM01B1LYQ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7758,chr20,47392846,3p,F,GXIEMIS01BE4YS,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7759,chr20,47408587,3p,F,G13FKHM01BPJ9P,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7760,chr20,47424093,3p,R,G13FKHM01B08L9,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7761,chr20,47434059,3p,F,GXIEMIS01BBC02,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7762,chr20,47496359,3p,F,G13FKHM01AECTT,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7763,chr20,47642934,3p,R,G13FKHM01A3Y2Y,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7764,chr20,47675367,3p,R,G13FKHM01B0QVR,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7765,chr20,47678806,3p,R,ID26G12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
7766,chr20,47715575,3p,R,G13FKHM01BNDB3,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7767,chr20,47767681,3p,R,IBB9D07,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
7768,chr20,47787547,3p,F,G13FKHM01A5D4X,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7769,chr20,47798440,5p,R,59__009,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,expressed,"in vitro",SherrillMix-2013
7770,chr20,47801544,3p,R,5O55L:02562:02664,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7771,chr20,48263577,3p,R,G13FKHM01ATMIG,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7772,chr20,48308287,3p,F,G13FKHM01AWK4A,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7773,chr20,48426117,3p,F,5O55L:02445:02185,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7774,chr20,48481414,3p,F,5O55L:01335:01848,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7775,chr20,49132948,3p,R,GXIEMIS01ANP47,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7776,chr20,49135831,3p,R,GXIEMIS01ASTJ9,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7777,chr20,49167113,3p,F,G13FKHM01BXAG1,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7778,chr20,49175270,3p,F,G13FKHM01AKUJB,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7779,chr20,49180458,3p,R,G13FKHM01BKKKP,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7780,chr20,49522122,3p,R,GXIEMIS01AUTWX,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7781,chr20,49525836,3p,R,G13FKHM01BEN61,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7782,chr20,49557973,3p,F,G13FKHM01BGJFK,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7783,chr20,49589886,3p,F,G13FKHM01AAJ2C,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7784,chr20,50092388,3p,R,G13FKHM01ABYS9,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7785,chr20,50102714,3p,R,G13FKHM01B06NW,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7786,chr20,51001015,3p,F,GXIEMIS01BDM5W,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7787,chr20,51499490,3p,R,5O55L:01872:01606,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7788,chr20,51774306,3p,F,G13FKHM01AA55S,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7789,chr20,52166401,3p,R,5O55L:02166:00412,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7790,chr20,52270044,3p,R,5O55L:01282:00884,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7791,chr20,52279869,3p,R,G13FKHM01BQZYQ,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7792,chr20,52340603,3p,F,5O55L:01375:00865,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7793,chr20,52686201,3p,F,G13FKHM01AI89M,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
7794,chr20,52826516,5p,R,295__010,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
7795,chr20,52953500,3p,F,5O55L:01661:02556,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
7796,chr20,53998195,3p,R,G13FKHM01BADZL,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
7797,chr20,55951208,3p,F,5O55L:01523:00478,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
